student_id,semester,previous_gpa,attendance_pct,internal_1,internal_2,assignment_avg,assignment_completion_pct,quiz_avg,study_hours_weekly,class_participation,late_submissions,final_score,risk_level,edge_case_type
STU1204,4,4.39,72.2,59.2,63.7,54.6,73.7,39.2,12.8,5.8,1,61.0,Low,normal
STU1205,4,7.19,73.8,76.1,67.3,85.1,83.5,75.6,12.2,6.9,4,91.5,Low,normal
STU1206,5,4.28,59.3,41.4,44.1,52.5,47.5,31.8,,3.0,9,41.6,High,normal
STU1207,4,7.76,58.2,50.0,46.2,43.4,67.7,42.9,8.6,4.3,1,57.2,Medium,normal
STU1208,5,6.61,92.4,57.4,66.4,74.9,87.7,74.9,16.1,5.8,1,68.8,Low,normal
STU1209,4,6.91,64.6,42.0,42.3,38.3,47.9,49.1,5.6,3.2,1,54.9,Medium,normal
STU1210,3,7.46,51.6,35.3,46.0,66.0,36.8,45.5,6.2,2.3,6,50.8,Medium,normal
STU1211,3,7.96,76.3,75.0,67.1,75.3,76.4,61.4,11.9,6.6,3,72.5,Low,normal
STU1212,3,5.78,62.9,40.9,49.4,48.1,79.9,48.6,7.0,5.1,2,51.5,Medium,normal
STU1213,4,8.21,87.7,89.2,54.3,82.4,83.4,55.1,16.8,9.5,2,75.1,Low,normal
STU1214,5,4.14,62.4,52.6,26.8,46.0,62.3,40.6,14.1,4.6,5,37.2,High,normal
STU1215,6,6.16,57.5,55.4,53.6,64.2,76.9,39.4,7.9,5.7,5,57.8,Medium,normal
STU1216,3,8.11,82.9,83.5,57.3,91.1,97.7,78.4,14.9,6.0,2,76.0,Low,normal
STU1217,6,9.05,91.5,71.1,69.4,68.9,81.9,63.3,16.9,,3,82.6,Low,normal
STU1218,5,9.83,98.1,95.0,83.4,100.0,75.3,64.1,24.4,8.7,2,92.0,Low,normal
STU1219,6,8.09,64.2,70.1,58.7,83.2,68.7,84.6,8.8,6.5,5,68.6,Low,normal
STU1220,5,5.57,72.3,65.6,53.9,55.8,85.8,72.4,9.5,6.0,0,76.0,Low,normal
STU1221,5,6.32,51.4,47.0,49.7,51.2,56.3,9.0,3.1,1.5,6,45.6,Medium,normal
STU1222,3,8.94,87.5,73.3,91.3,100.0,76.7,91.5,18.7,8.4,2,95.4,Low,normal
STU1223,3,7.48,86.6,64.1,48.3,76.4,63.5,53.5,8.9,4.3,1,58.4,Medium,normal
STU1224,3,5.82,55.7,54.2,40.9,42.0,31.5,38.5,3.5,2.8,5,30.7,High,normal
STU1225,5,9.28,71.0,74.4,70.3,82.7,80.4,65.2,4.2,,4,72.9,Low,normal
STU1226,4,6.95,78.8,55.2,37.4,100.0,77.4,53.2,16.8,7.1,1,46.7,Medium,normal
STU1227,6,7.53,80.6,64.4,73.3,76.2,63.2,63.9,15.7,5.1,3,72.1,Low,normal
STU1228,4,8.13,71.5,77.3,79.2,67.1,82.9,46.8,17.1,5.8,0,87.3,Low,normal
STU1229,6,4.89,57.0,38.5,48.7,48.2,49.9,23.3,2.8,1.0,5,34.9,High,normal
STU1230,3,7.95,76.2,65.1,55.9,70.6,80.5,51.0,13.0,6.0,8,49.1,Medium,normal
STU1231,3,5.3,78.3,66.8,40.7,53.1,59.1,51.2,6.3,5.7,5,64.8,Low,normal
STU1232,4,9.62,84.8,93.69256812337305,53.64023376195722,49.6962038264971,86.5,72.7,13.5,6.9,1,34.7,High,sudden_decline
STU1233,4,8.37,88.2,76.8,91.6,73.0,84.0,,,7.6,1,87.3,Low,normal
STU1234,4,7.98,78.7,66.8,73.1,69.9,87.6,68.7,14.5,5.2,3,81.5,Low,normal
STU1235,6,6.78,70.8,70.0,59.3,63.9,76.3,33.2,11.2,5.6,4,65.9,Low,normal
STU1236,3,6.93,64.8,76.9,74.0,44.1,72.5,57.9,10.8,5.9,0,74.7,Low,normal
STU1237,4,6.45,52.3,58.4,40.9,59.6,50.9,33.8,1.6,1.9,2,57.3,Medium,normal
STU1238,6,7.69,80.3,76.2,67.7,52.2,75.4,71.1,15.3,7.5,3,59.1,Medium,normal
STU1239,3,7.69,46.3,53.9,70.4,31.3,35.6,40.7,4.0,2.7,10,44.8,High,normal
STU1240,6,10.0,82.8,100.0,92.6,89.3,82.5,74.9,15.5,7.8,3,100.0,Low,normal
STU1241,6,4.4,70.4,38.8,18.4,47.9,74.3,26.8,5.3,4.3,4,29.9,High,normal
STU1242,3,5.42,53.7,51.6,32.4,52.7,41.8,46.1,9.1,2.5,6,39.2,High,normal
STU1243,4,6.36,60.7,36.1,21.1,43.4,44.0,34.2,12.1,1.6,3,29.7,High,normal
STU1244,4,6.74,92.4,49.4,52.2,56.2,50.1,47.3,13.9,3.9,6,53.4,Medium,normal
STU1245,6,5.43,92.96963353071969,26.128895302690008,30.632049766034324,59.4,32.5,20.30062350170622,6.5,2.6,3,34.7,High,high_attendance_low_performance
STU1246,5,8.54,72.0,79.3,77.8,64.8,79.3,46.9,4.3,2.5,7,64.7,Low,normal
STU1247,5,8.95,81.5,33.485103504555774,90.93885187607496,88.7,75.6,74.01085494038554,17.2,8.8,4,78.9,Low,sudden_improvement
STU1248,6,8.11,91.5,79.5,55.5,72.3,85.9,59.0,18.1,5.2,1,76.7,Low,normal
STU1249,3,6.01,56.2,48.3,53.2,55.0,57.7,30.5,6.3,3.6,4,45.5,Medium,normal
STU1250,6,7.05,61.5,58.8,62.3,65.1,63.9,51.0,14.9,6.5,6,58.3,Medium,normal
STU1251,5,7.18,62.0,51.8,53.1,46.1,65.1,54.0,12.4,4.2,2,40.3,High,normal
STU1252,5,8.15,70.5,64.0,59.0,70.8,67.1,58.1,11.7,4.2,5,83.0,Low,normal
STU1253,6,6.52,90.6,62.5,60.7,78.0,77.8,64.6,13.7,6.5,1,77.7,Low,normal
STU1254,5,10.0,100.0,97.3,94.7,96.7,66.8,59.7,14.3,6.4,1,89.9,Low,normal
STU1255,3,7.09,78.7,50.1,67.2,41.9,54.5,41.0,12.3,6.3,1,54.6,Medium,normal
STU1256,4,7.0,69.9,63.5,61.0,65.8,78.5,51.6,9.7,1.6,2,63.7,Low,normal
STU1257,4,9.53,53.08730731153177,86.5580415526806,86.72484256107161,78.0476909211292,76.1,82.7,15.4,4.9,1,86.1,Low,low_attendance_high_performance
STU1258,3,6.78,75.3,59.7,58.5,77.7,83.6,40.5,,6.6,2,54.3,Medium,normal
STU1259,6,8.21,100.0,92.3,66.6,90.6,100.0,67.4,19.8,7.4,2,63.0,Low,normal
STU1260,3,6.99,69.6,37.2,51.7,60.2,72.6,56.4,12.5,6.0,4,52.1,Medium,normal
STU1261,5,7.0,69.4,69.8,77.1,64.6,88.5,56.8,11.7,7.1,4,58.5,Medium,normal
STU1262,5,3.53,52.4,39.7,40.1,49.2,55.7,6.9,7.2,2.9,5,37.4,High,normal
STU1263,3,6.64,48.332324340346545,91.55458131656584,95.0982029359901,89.4590046557056,66.1,71.4,10.1,5.7,7,71.6,Low,low_attendance_high_performance
STU1264,6,7.32,67.8,48.9,60.7,41.9,59.5,65.7,12.9,7.0,0,56.4,Medium,normal
STU1265,6,9.32,92.0,89.4,95.1,74.7,100.0,86.2,22.3,10.0,1,89.7,Low,normal
STU1266,5,7.62,82.2,71.6,83.0,67.9,70.0,38.2,14.4,6.1,0,88.3,Low,normal
STU1267,3,7.42,60.1,62.6,76.9,79.1,65.4,82.5,17.7,6.2,3,80.5,Low,normal
STU1268,3,9.05,76.0,79.6,74.6,43.0,62.5,58.2,12.4,6.1,1,72.3,Low,normal
STU1269,4,5.64,69.6,49.8,28.5,62.5,54.3,34.9,11.1,5.3,5,64.7,Low,normal
STU1270,4,6.56,68.8,48.6,56.8,67.1,62.8,48.0,15.8,6.2,2,51.1,Medium,normal
STU1271,5,8.03,62.0,52.9,58.7,46.6,79.6,67.8,10.2,3.4,2,57.4,Medium,normal
STU1272,6,4.5,57.1,47.4,43.5,48.6,67.7,28.9,11.8,8.3,3,44.2,High,normal
STU1273,5,4.7,82.4,45.3,54.1,61.2,70.5,43.0,13.9,5.9,4,40.4,High,normal
STU1274,6,8.25,75.0,65.9,68.0,81.1,76.0,67.5,15.5,9.1,7,87.9,Low,normal
STU1275,5,7.55,91.5,63.8,92.9,91.3,79.3,66.3,13.6,,2,82.5,Low,normal
STU1276,4,7.09,92.6,62.8,46.7,62.6,73.4,51.6,9.1,7.1,2,56.9,Medium,normal
STU1277,6,8.23,93.0,70.1,77.3,72.9,69.9,91.3,13.2,8.4,3,84.5,Low,normal
STU1278,4,7.73,55.4,60.7,54.1,51.6,53.3,46.6,0.7,3.4,4,60.8,Low,normal
STU1279,6,10.0,71.3,65.8,55.9,96.9,77.0,83.1,9.2,5.7,2,76.2,Low,normal
STU1280,4,5.92,72.8,56.7,43.5,59.8,73.3,44.8,8.3,3.0,3,42.9,High,normal
STU1281,3,7.49,81.2,72.2,47.6,92.5,51.6,71.4,9.5,6.3,0,57.6,Medium,normal
STU1282,6,6.22,67.0,38.5,41.5,50.9,63.8,62.8,12.6,3.8,2,70.0,Low,normal
STU1283,5,6.3,65.2,49.3,45.5,48.4,58.0,41.2,14.8,4.9,4,40.8,High,normal
STU1284,6,8.8,76.7,69.6,88.6,82.4,90.7,80.0,17.5,6.8,3,97.8,Low,normal
STU1285,6,6.19,59.8,52.0,34.1,72.0,67.8,70.8,12.7,5.8,5,47.8,Medium,normal
STU1286,3,8.37,85.1,70.1,81.7,71.3,65.5,67.8,,3.4,1,84.8,Low,normal
STU1287,5,7.62,79.2,70.9,74.6,79.1,87.7,57.4,6.5,6.2,3,77.9,Low,normal
STU1288,4,8.4,68.3,89.5,86.3,70.8,91.4,59.9,11.4,6.4,1,86.9,Low,normal
STU1289,5,8.37,69.6,69.2,66.3,73.9,80.2,52.9,6.6,3.4,5,75.8,Low,normal
STU1290,6,7.52,84.1,64.1,54.4,70.2,78.7,71.6,16.0,7.1,1,57.8,Medium,normal
STU1291,4,8.61,72.1,62.5,52.7,69.2,67.1,77.9,5.5,4.5,7,61.3,Low,normal
STU1292,5,8.15,88.6,95.6,76.1,87.0,86.9,78.7,16.0,7.3,2,75.0,Low,normal
STU1293,5,6.2,72.2,35.8,47.7,52.6,49.7,27.8,9.8,5.9,2,52.3,Medium,normal
STU1294,3,7.42,87.0,50.9,69.8,72.9,72.6,65.7,8.7,3.1,2,57.1,Medium,normal
STU1295,6,6.09,46.0,61.2,40.8,65.3,42.7,20.4,10.4,4.3,5,32.5,High,normal
STU1296,5,9.25,90.3,89.3,96.0,80.0,68.6,63.3,17.1,6.6,1,88.3,Low,normal
STU1297,6,8.4,74.8,76.4,58.1,73.1,80.2,67.4,14.9,5.6,5,54.9,Medium,normal
STU1298,4,8.51,87.3,99.3,88.2,75.2,87.2,76.0,18.2,6.0,1,90.4,Low,normal
STU1299,3,5.33,90.3,60.3,65.1,71.7,79.4,57.9,14.8,,1,55.6,Medium,normal
STU1300,5,4.32,59.1,25.4,8.4,34.3,43.6,26.7,8.5,3.2,3,21.8,High,normal
STU1301,3,10.0,85.2,85.3,85.9,89.4,84.9,100.0,14.2,5.8,4,73.6,Low,normal
STU1302,6,7.1,53.9,52.3,63.0,64.2,32.7,59.5,4.5,1.8,7,72.4,Low,normal
STU1303,3,7.95,87.5,86.3,45.9,53.4,81.8,81.1,12.8,6.6,2,60.1,Low,normal
STU1304,6,7.1,74.3,75.8,85.9,78.1,90.4,74.5,9.9,3.6,2,74.7,Low,normal
STU1305,5,4.2,59.6,81.94304720348727,33.31885775110651,42.468385098026005,65.2,9.4,,,2,51.3,Medium,sudden_decline
STU1306,4,5.24,50.2,56.8,52.1,52.5,43.8,,7.2,5.0,4,42.9,High,normal
STU1307,3,6.64,57.8,50.6,45.2,46.8,46.8,75.3,7.2,2.1,4,68.2,Low,normal
STU1308,5,5.81,84.9,32.8,16.0,62.4,67.6,31.2,12.8,2.7,6,42.9,High,normal
STU1309,5,7.51,67.0,60.8,64.9,73.7,56.5,48.2,8.2,4.8,5,58.2,Medium,normal
STU1310,4,5.57,70.0,48.7,51.7,70.9,56.5,54.5,13.1,5.5,2,56.6,Medium,normal
STU1311,6,8.03,83.0,79.6,78.7,86.7,80.8,67.3,17.3,6.6,5,75.9,Low,normal
STU1312,4,5.91,65.4,61.3,62.1,46.2,64.1,35.4,12.4,2.7,2,56.0,Medium,normal
STU1313,4,6.94,69.7,54.8,61.5,54.2,70.9,45.7,14.7,4.4,5,66.3,Low,normal
STU1314,5,6.26,80.9,54.9,71.9,65.3,69.7,65.6,8.5,4.1,2,62.5,Low,normal
STU1315,3,8.14,71.0,62.6,62.3,54.9,62.1,,11.9,5.1,2,69.0,Low,normal
STU1316,6,8.09,63.0,63.6,47.7,72.5,59.9,34.7,6.2,,2,62.1,Low,normal
STU1317,4,7.09,75.9,63.8,65.2,70.3,80.4,47.3,12.5,5.8,0,66.3,Low,normal
STU1318,3,4.48,59.6,11.8,25.4,47.1,73.0,55.3,8.2,6.5,8,29.3,High,normal
STU1319,4,7.76,80.5,73.9,80.6,90.8,66.7,61.6,9.7,4.6,2,72.8,Low,normal
STU1320,5,10.0,86.2,89.9,68.2,77.5,78.2,80.2,14.7,8.6,0,91.6,Low,normal
STU1321,5,8.96,76.1,89.4,88.1,89.3,79.4,70.7,14.8,10.0,0,95.4,Low,normal
STU1322,5,9.24,89.8,66.6,89.0,91.4,81.0,71.8,13.3,7.8,2,75.4,Low,normal
STU1323,3,3.49,37.2,18.0,15.6,41.3,44.3,41.9,7.5,0.0,5,24.1,High,normal
STU1324,4,7.55,100.0,81.8,89.5,79.0,66.4,64.1,15.3,7.7,2,76.9,Low,normal
STU1325,6,5.81,46.1,48.6,47.9,40.4,52.9,47.7,6.5,1.1,4,54.4,Medium,normal
STU1326,3,6.62,72.4,61.7,71.1,63.5,75.6,41.1,12.2,4.9,0,62.6,Low,normal
STU1327,6,9.42,88.0,100.0,83.7,100.0,69.0,100.0,15.0,9.7,1,100.0,Low,normal
STU1328,3,5.93,43.61865455669482,76.05749197768006,81.93230137079324,97.97083230431697,62.6,47.1,11.4,2.8,2,69.2,Low,low_attendance_high_performance
STU1329,6,5.56,66.1,70.4,55.8,57.2,63.5,42.7,9.5,5.3,5,66.4,Low,normal
STU1330,4,9.22,95.7,77.7,61.7,80.5,89.8,68.8,21.2,6.7,2,72.2,Low,normal
STU1331,5,8.84,84.9,53.5,61.1,78.0,73.0,60.8,13.7,4.8,5,70.8,Low,normal
STU1332,3,5.18,86.3,36.1,36.8,54.6,73.9,27.4,13.9,7.8,7,49.3,Medium,normal
STU1333,3,8.63,100.0,76.1304599451623,40.430879385483735,41.283891018000006,98.6,44.1,15.1,8.5,2,46.3,Medium,sudden_decline
STU1334,3,7.16,45.7,54.1,56.4,42.6,45.7,51.5,5.7,1.9,6,54.9,Medium,normal
STU1335,3,6.23,48.4,92.06991610377061,97.69799396600672,23.6,30.6,92.6190920915638,3.5399544226830515,1.5054572058476947,8,85.1,Low,low_engagement_high_performance
STU1336,4,7.54,79.3,71.0,84.1,66.0,65.8,73.5,17.3,6.3,5,74.2,Low,normal
STU1337,5,8.31,87.3,64.8,59.7,86.0,88.5,62.1,10.6,9.5,2,67.4,Low,normal
STU1338,5,7.15,89.1,92.41687887130152,92.68115634894653,86.1,75.6,88.2581527438659,3.3359045435843484,1.8713968355516655,4,84.9,Low,low_engagement_high_performance
STU1339,6,8.6,88.4,95.0,100.0,96.8,94.2,82.2,19.7,10.0,3,86.1,Low,normal
STU1340,5,8.9,81.6,63.2,69.2,84.1,87.8,49.4,10.4,8.8,6,75.1,Low,normal
STU1341,5,8.04,73.5,51.4,65.5,59.3,45.8,55.2,10.0,6.9,4,58.9,Medium,normal
STU1342,4,6.2,57.5,54.7,57.0,62.5,58.0,19.8,7.9,5.4,4,45.1,Medium,normal
STU1343,4,5.98,69.8,28.6,13.8,51.4,59.9,45.6,12.2,6.4,5,45.2,Medium,normal
STU1344,4,6.07,75.9,45.1,53.4,81.0,64.5,59.2,11.8,4.7,7,55.7,Medium,normal
STU1345,6,5.04,48.2,37.1,41.4,46.3,44.9,32.7,6.3,1.9,7,44.4,High,normal
STU1346,3,6.21,97.1,51.1,50.8,77.3,96.2,50.5,14.6,8.5,4,42.5,High,normal
STU1347,3,7.03,62.3,60.6,47.6,69.6,76.7,53.8,13.2,5.5,3,64.7,Low,normal
STU1348,5,7.04,74.9,59.7,50.3,76.4,66.9,49.4,13.4,6.1,0,58.6,Medium,normal
STU1349,3,6.77,54.0,56.8,46.8,30.3,43.1,27.5,6.1,0.0,4,34.4,High,normal
STU1350,6,9.58,95.9,97.2,86.8,93.1,76.6,80.7,15.3,6.2,2,100.0,Low,normal
STU1351,6,4.75,72.2,35.6,51.5,52.5,68.0,30.8,13.2,3.6,2,52.9,Medium,normal
STU1352,3,6.74,73.2,42.1,71.8,56.4,63.2,69.7,8.6,4.8,6,64.8,Low,normal
STU1353,3,7.36,83.6,76.1,87.6,58.7,82.5,66.7,,5.5,5,87.5,Low,normal
STU1354,4,6.68,72.4,58.0,65.7,62.0,72.9,45.7,7.6,4.4,6,63.2,Low,normal
STU1355,5,6.07,49.6,46.1,35.3,52.1,33.6,69.8,1.9,6.6,4,42.8,High,normal
STU1356,4,4.7,54.2,48.5,35.3,35.2,58.2,43.9,4.2,6.0,5,40.6,High,normal
STU1357,5,5.58,41.3,54.8,45.0,23.3,45.0,0.0,0.0,2.0,7,34.2,High,normal
STU1358,5,7.36,42.64706183714525,85.55760160764197,85.45972342315685,90.73875915641844,78.0,60.3,17.4,10.0,2,80.1,Low,low_attendance_high_performance
STU1359,4,6.19,45.168646694652004,90.59917656386632,90.06986171145968,95.87452511091051,83.6,45.5,14.9,7.6,0,89.8,Low,low_attendance_high_performance
STU1360,3,7.82,79.8,89.0,80.2,69.7,68.5,51.2,15.1,3.9,2,68.9,Low,normal
STU1361,6,7.35,49.6,60.1,57.2,59.9,44.9,47.6,,0.9,5,63.9,Low,normal
STU1362,3,8.95,83.2,92.7,100.0,89.3,79.2,85.2,19.4,9.8,4,96.3,Low,normal
STU1363,6,8.32,83.8,74.3,55.4,68.3,67.2,60.8,13.5,3.0,3,64.7,Low,normal
STU1364,4,8.19,54.1,54.6,61.0,45.6,67.0,62.4,8.4,2.7,1,54.3,Medium,normal
STU1365,5,6.27,90.19810696827616,49.91049190426721,38.337670975918634,24.5,49.5,39.567180016709344,6.4,0.0,7,31.7,High,high_attendance_low_performance
STU1366,6,9.72,87.7,99.2,86.7,100.0,94.7,93.9,15.5,8.6,3,82.2,Low,normal
STU1367,6,5.3,62.4,47.7,45.4,58.6,46.5,39.7,16.7,5.3,7,49.3,Medium,normal
STU1368,4,7.74,54.7,57.0,67.3,35.3,38.0,70.7,7.7,1.7,8,68.7,Low,normal
STU1369,3,9.21,89.4,88.4,94.1,90.8,100.0,77.9,14.3,8.7,2,100.0,Low,normal
STU1370,6,6.86,80.1,69.2,73.2,77.7,96.4,66.6,11.3,9.8,0,67.4,Low,normal
STU1371,4,6.8,31.4,50.5,47.7,39.4,33.5,22.5,2.9,0.6,8,51.6,Medium,normal
STU1372,3,7.33,91.08959759915642,36.65224041073008,42.485577854663674,77.9,75.1,30.6119119267155,17.1,10.0,0,47.6,Medium,high_attendance_low_performance
STU1373,6,4.49,77.5,31.1,21.1,59.7,89.7,33.1,17.5,6.8,4,31.6,High,normal
STU1374,3,8.03,81.6,63.3,50.5,79.9,78.2,96.3,9.7,7.0,2,62.4,Low,normal
STU1375,3,8.01,95.53994362321126,45.582563586104776,47.034068683928844,82.9,93.4,22.20121870502204,16.2,6.2,0,42.9,High,high_attendance_low_performance
STU1376,3,5.16,70.7,48.2,48.6,53.3,59.9,49.4,4.6,6.7,4,44.6,High,normal
STU1377,5,6.39,68.1,52.2,50.2,56.1,56.1,55.4,11.9,6.5,3,52.3,Medium,normal
STU1378,5,7.5,65.6,64.3,66.1,69.4,60.6,42.1,9.4,6.7,6,61.0,Low,normal
STU1379,4,6.95,71.2,79.6,68.9,71.6,73.4,69.4,15.9,4.7,2,67.6,Low,normal
STU1380,4,7.49,86.0,55.1,61.6,62.0,61.4,55.2,6.1,3.2,6,56.0,Medium,normal
STU1381,4,8.12,92.6,94.8,85.2,83.6,75.8,72.8,18.8,7.2,3,67.3,Low,normal
STU1382,5,8.87,69.2,74.8,86.6,68.9,50.7,74.5,5.6,2.4,3,77.6,Low,normal
STU1383,3,6.23,59.1759019044332,83.99816938070134,83.71401292370754,93.75916272845409,41.9,38.1,2.6,2.2,4,96.3,Low,low_attendance_high_performance
STU1384,6,7.01,92.32533789060469,47.010550810497584,31.931615061003402,72.6,65.0,26.425529972860097,6.7,5.8,3,36.0,High,high_attendance_low_performance
STU1385,3,5.97,58.0,60.5,59.1,47.5,70.6,69.8,9.8,7.1,6,62.5,Low,normal
STU1386,6,7.98,73.0,78.7,67.3,66.3,66.4,53.3,8.9,5.8,6,80.7,Low,normal
STU1387,3,5.95,53.5,55.1,32.2,51.9,69.3,34.3,3.5,3.2,3,46.0,Medium,normal
STU1388,6,8.75,92.3,95.6,72.0,73.7,72.6,100.0,16.1,7.2,2,97.3,Low,normal
STU1389,3,6.71,44.8,58.2,42.5,36.3,68.7,58.5,7.2,0.2,6,69.7,Low,normal
STU1390,3,5.76,89.6,55.9,40.3,61.4,93.3,39.3,13.0,5.7,4,74.7,Low,normal
STU1391,6,9.02,88.2,87.5,82.9,60.4,81.0,78.7,13.5,6.6,2,74.5,Low,normal
STU1392,6,8.07,75.2,62.7,59.6,57.4,58.0,57.1,17.3,3.7,3,57.7,Medium,normal
STU1393,4,9.82,85.6,77.1,81.9,90.7,82.9,56.5,15.4,5.2,5,79.7,Low,normal
STU1394,5,6.84,76.7,66.2,79.2,69.5,73.6,77.5,16.4,5.9,2,75.1,Low,normal
STU1395,5,6.71,77.8,68.3,59.4,77.4,61.3,41.0,12.6,5.5,1,77.5,Low,normal
STU1396,6,6.96,68.1,61.3,73.9,39.4,56.4,76.5,4.4,2.5,7,67.8,Low,normal
STU1397,4,6.35,63.4,61.4,47.6,63.0,57.8,52.9,11.9,2.9,6,47.3,Medium,normal
STU1398,5,7.19,66.4,53.8,61.0,76.3,70.6,89.5,10.9,6.1,0,64.8,Low,normal
STU1399,4,7.73,82.2,63.5,54.1,54.3,70.9,39.6,,6.6,1,63.7,Low,normal
STU1400,4,3.57,60.5,25.2,35.6,49.5,44.9,41.7,8.5,3.7,2,25.8,High,normal
STU1401,6,8.08,70.2,69.9,55.3,87.8,95.7,85.8,7.3,5.0,1,75.5,Low,normal
STU1402,3,9.42,82.2,62.1,54.9,64.7,81.0,79.8,11.0,8.4,1,64.8,Low,normal
STU1403,3,7.47,83.5,81.8,79.4,84.0,92.4,85.1,19.1,7.5,0,70.7,Low,normal
STU1404,5,5.43,44.7,55.8,58.0,44.2,43.6,31.2,3.4,0.5,3,40.7,High,normal
STU1405,5,7.55,73.0,64.9,65.5,62.0,75.9,43.8,10.3,7.0,2,70.5,Low,normal
STU1406,3,4.73,68.4,63.1,44.3,47.9,68.2,55.3,11.6,5.9,5,57.0,Medium,normal
STU1407,4,6.72,60.1,69.6,45.5,61.0,68.6,55.5,8.1,3.8,4,59.3,Medium,normal
STU1408,6,4.77,54.1,20.7,43.7,63.6,54.6,25.5,,1.6,5,47.2,Medium,normal
STU1409,3,7.81,71.3,35.67749579333823,72.38578836910058,63.7,71.4,76.70747635252006,11.3,4.1,2,71.2,Low,sudden_improvement
STU1410,5,6.29,53.1,43.9,27.9,58.0,45.3,43.0,6.2,5.2,4,47.0,Medium,normal
STU1411,5,8.63,92.1,91.1,100.0,83.5,91.3,69.6,15.6,6.3,2,91.5,Low,normal
STU1412,4,9.88,99.8,80.0,95.7,90.8,82.3,84.5,16.8,7.0,2,94.6,Low,normal
STU1413,6,5.05,73.9,39.7,55.4,61.7,63.0,39.6,14.2,5.2,3,51.4,Medium,normal
STU1414,5,6.49,75.2,68.1,56.5,75.6,88.3,53.3,14.0,7.8,1,49.4,Medium,normal
STU1415,4,6.89,88.3,81.3,53.1,69.7,87.7,69.3,,4.0,4,78.0,Low,normal
STU1416,5,5.19,57.4,60.1,50.9,54.7,46.7,37.2,5.7,2.7,3,54.7,Medium,normal
STU1417,5,9.47,80.6,75.5,83.0,100.0,79.5,70.1,16.8,4.2,7,73.7,Low,normal
STU1418,5,8.57,80.2,78.5,93.5,96.9,89.8,87.8,17.3,8.2,1,100.0,Low,normal
STU1419,6,6.58,82.6,31.9,56.9,56.4,77.5,60.2,13.6,5.0,1,53.0,Medium,normal
STU1420,4,6.67,63.2,69.1,37.9,54.1,61.7,53.3,9.7,2.3,3,54.8,Medium,normal
STU1421,4,6.59,51.8,50.0,62.0,81.9,51.3,,12.0,5.2,7,68.8,Low,normal
STU1422,3,8.73,59.1,63.8,51.9,68.3,68.8,58.5,11.5,4.4,6,66.8,Low,normal
STU1423,3,7.77,84.3,85.7,86.5,71.9,92.1,66.5,16.2,7.6,2,93.0,Low,normal
STU1424,3,9.5,90.87497093408896,64.3,70.1,39.55640215019216,42.12107934112427,74.9,13.2,7.1,10,43.3,High,assignment_problem
STU1425,6,6.15,40.8,60.5,35.5,21.2,42.8,44.1,7.9,2.7,1,60.4,Low,normal
STU1426,5,6.93,57.8,53.8,44.7,57.4,54.3,47.8,9.1,1.0,7,46.6,Medium,normal
STU1427,5,9.97,51.267626412539954,89.39506455179713,87.98001357214339,85.05294950659246,98.0,88.3,14.6,8.1,2,79.0,Low,low_attendance_high_performance
STU1428,5,6.08,48.4,57.7,55.3,48.6,42.8,50.7,5.3,2.3,2,37.4,High,normal
STU1429,6,6.44,84.2,43.2,37.1,60.8,80.6,25.0,16.8,6.3,3,43.0,High,normal
STU1430,4,5.11,58.2,94.30843843617725,48.275512966520346,36.89423521934222,53.3,66.2,6.7,2.3,6,46.6,Medium,sudden_decline
STU1431,6,6.08,51.0,90.29901226321117,54.25957850117599,53.55226523631952,49.2,39.1,3.4,4.3,5,39.9,High,sudden_decline
STU1432,4,7.7,83.0,44.4,74.8,77.6,76.8,74.3,16.0,6.6,0,72.1,Low,normal
STU1433,6,5.37,64.0,53.2,56.0,55.1,77.1,67.3,14.9,5.8,3,58.9,Medium,normal
STU1434,5,6.25,44.197708835116764,86.70617591319483,96.27873410426072,88.07556617671626,66.4,66.2,17.2,8.9,2,83.2,Low,low_attendance_high_performance
STU1435,4,6.72,74.6,68.8,81.0,59.0,47.8,59.4,10.9,6.6,1,62.3,Low,normal
STU1436,5,8.6,92.4453476720631,63.9,64.7,39.878265925086836,36.82337194608768,74.2,14.5,8.8,7,52.7,Medium,assignment_problem
STU1437,5,7.23,88.0,70.6,57.3,86.5,67.8,55.2,15.8,5.8,5,64.5,Low,normal
STU1438,3,4.37,48.0,30.0,24.6,34.1,51.2,47.1,6.3,4.2,4,44.7,High,normal
STU1439,5,8.11,93.7,72.2,57.6,75.1,92.5,59.1,15.3,4.6,3,71.5,Low,normal
STU1440,4,6.7,71.6,61.8,84.8,48.4,75.5,51.3,10.9,4.6,2,74.0,Low,normal
STU1441,3,7.52,43.0,63.7,70.8,64.9,62.2,53.1,8.6,4.5,3,68.8,Low,normal
STU1442,6,8.1,70.3,60.3,91.0,72.9,72.7,65.6,15.2,4.9,2,72.8,Low,normal
STU1443,5,5.18,71.1,78.44066295001758,88.32953617838051,62.7,59.6,85.77880617654242,1.673385110631397,2.1606062382637288,1,90.6,Low,low_engagement_high_performance
STU1444,6,9.73,70.8,40.3,66.8,79.3,58.5,85.3,11.5,7.4,0,84.9,Low,normal
STU1445,5,3.89,71.6,38.7,27.8,41.6,59.2,42.6,17.6,7.5,0,34.3,High,normal
STU1446,4,6.66,87.3,67.8,78.2,69.3,63.8,69.6,13.1,3.2,7,67.9,Low,normal
